HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,PRIMARY_DRIVER_ID,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_ID,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT,WORK_ADDR_NUMB,WORK_ADDR_STREET_NAME,WORK_ADDR_UNIT_DESIGNATION,WORK_ADDR_UNIT_NUMBER,WORK_ADDR_CITY,WORK_ADDR_STATE,WORK_ADDR_ZIPCODE,WORK_ADDR_LATITUDE,WORK_ADDR_LONGITUDE,WORK_ADDR_PBKEY,ADDR_STREET_NUMBER,ADDR_STREET_NAME,ADDR_UNIT_DESIGNATION,ADDR_UNIT_NUMBER,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,PBKEY
HM61413,WPQ8231,NY2006886,A-2016-ZD525,5,,1,141209.2,2016-01-18 00:00:00.0,2016-02-01 00:00:00.0,1,1,41.91573795,-87.70026226,26300.00,1,WPQ8231,2015-04-21,2016-04-20,2010,Volkswagen,Jetta,VHWC459,Black,130824.0,0,Nilda,Miraflor,F,1943-07-13,749-09-9576,V327-3766-3754,2021-03-04,IL,2017-09-19,738-972-0522 ,nmiraflor@beemail.com,0,5515,W 16TH ST,,,CICERO,IL,60804,41.858197,-87.762519,P00007UV0IPX,655,W IRVING PARK RD,APT,4207,CHICAGO,IL,60613,41.954494,-87.646732,-87.646732  
GA72840,XPA7168,QV1059877,A-2018-AK270,1,,3,91105.5,2018-02-28 00:00:00.0,2018-03-14 00:00:00.0,1,1,41.95376417,-87.72716599,1040.00,0,XPA7168,2017-02-07,2018-02-07,2014,Honda,CR-V,SAPX906,Gold,81072.0,0,Branden,Welfley,M,1954-12-19,578-20-1504,Y206-9846-5160,2019-07-19,IL,1999-11-15,230-825-0344 ,bwelfley@husshmail.com,1,1823,JETHRO AVE,,,ZION,IL,60099,42.461275,-87.850018,P00007UWC3LY,1005,WASHINGTON AVE,,,WAUCONDA,IL,60084,42.274257,-88.130724,-88.130724  
CC78693,NTC9808,RU2151351,A-2016-DH475,2,,3,46620.6,2016-11-25 00:00:00.0,2016-12-01 00:00:00.0,0,1,41.77469454,-87.7420133,1800.00,0,NTC9808,2015-09-27,2016-09-26,2014,Subaru,Outback,XKQG044,Silver,43200.0,0,Cleo,Elom,F,1959-06-17,588-64-9974,S786-1306-3601,2020-12-19,IL,2013-03-19,342-616-0694 ,celom@life.com,0,3500,S SANGAMON ST,APT,304,CHICAGO,IL,60609,41.830258,-87.649901,P00007UUBZBP,803,N BLUFF ST,,,JOLIET,IL,60435,41.538444,-88.084267,-88.084267  
DD66536,FOL2754,YR8785315,A-2018-NM239,3,,3,107685.7,2018-07-12 00:00:00.0,2018-07-23 00:00:00.0,0,1,41.89941925,-87.64290547,1550.00,0,RRZ1970,2017-10-08,2018-10-08,2013,Toyota,Highlander,TWWR538,White,97200.0,0,Carmelo,Garabito,M,1965-02-03,654-44-4671,P718-5815-5170,2020-06-14,IL,2014-11-22,748-838-0463 ,cgarabito@ggmail.com,0,320,E 21ST ST,APT,G44,CHICAGO,IL,60616,41.854643,-87.619538,P00007UWOETI,14733,MEMORIAL DR,,,DOLTON,IL,60419,41.627229,-87.599971,-87.599971  
FD00052,MJL5153,ZV5243877,A-2017-PZ268,3,,1,110135.5,2017-03-06 00:00:00.0,2017-03-09 00:00:00.0,1,1,41.89585492,-87.6867234,14170.00,1,MJL5153,2016-05-19,2017-05-19,2012,Hyundai,Tucson,UWVS890,Silver,103500.0,0,Lowell,Tibbitt,M,1944-10-08,094-25-6725,K724-5055-1129,2020-01-22,IL,2011-03-23,741-843-0747 ,ltibbitt@ggmail.com,0,6809,S CAMPBELL AVE,,,CHICAGO,IL,60629,41.769773,-87.685483,P00007UWPTJT,16506,KENWOOD AVE,,,SOUTH HOLLAND,IL,60473,41.595072,-87.585453,-87.585453  
EK56020,AMQ2716,VQ0260535,A-2016-GZ132,5,,3,228054.5,2016-02-19 00:00:00.0,2016-02-28 00:00:00.0,1,1,41.66335924,-87.64109301,2714.00,0,AMQ2716,2015-11-21,2016-11-20,2004,Chevrolet,Colorado,WTWU550,Light Brown,217728.0,0,Liliana,Peshlakai,F,1998-01-05,689-22-0492,J865-5806-3376,2018-12-08,IL,2002-08-17,241-323-0856 ,lpeshlakai@beemail.com,0,1016,SANDPIPER CT,,,BARTLETT,IL,60103,41.98264,-88.162303,P00007UTBV71,4245,N PHEASANT TRAIL CT,UNIT,3,ARLINGTON HEIGHTS,IL,60004,42.152129,-88.000193,-88.000193  
EI39779,WEB8329,RW9068881,A-2018-ZT127,4,,3,254798.3,2018-03-06 00:00:00.0,2018-03-09 00:00:00.0,0,1,41.70601709,-87.70630299,1260.00,0,WEB8329,2017-09-02,2018-09-02,2005,Honda,HR-V,WUGD697,Light Brown,246480.0,0,Yolanda,Kringen,F,1994-04-24,074-23-3071,M958-2167-1020,2020-08-11,IL,2000-08-27,235-854-0447 ,ykringen@zohoo.com,0,5941,CHICAGO AVE,,,BERKELEY,IL,60163,41.892402,-87.91776,P00007UWJZ0V,27780,N ORCHARD DR,,,WAUCONDA,IL,60084,42.267614,-88.183303,-88.183303  
CA17983,GJQ6937,QN4461734,A-2017-GL490,2,,3,130393.3,2017-06-21 00:00:00.0,2017-06-21 00:00:00.0,0,3,41.994414,-87.76501259,1322.50,0,GJQ6937,2016-11-09,2017-11-09,2011,Ford,E-Series,ZHBF685,White,120444.0,0,Mary,Zappia,F,1984-07-06,731-46-2005,D284-9553-4145,2019-03-04,IL,2000-05-13,826-202-0538 ,mzappia@mooosend.com,0,551,LUCILLE AVE,,,ELGIN,IL,60120,42.024663,-88.25818,P00007UWJP11,1318,LAVERNE AVE,,,PARK RIDGE,IL,60068,42.023735,-87.842759,-87.842759  
CM80296,GHF3233,QN7818688,A-2018-VS170,5,,3,297760.3,2018-06-23 00:00:00.0,2018-06-28 00:00:00.0,0,1,41.89832188,-87.69071927,2310.00,0,GHF3233,2017-10-13,2018-10-13,2005,Jeep,Grand Cherokee,JHAB083,Black,296880.0,0,Dolly,Wierenga,F,1964-05-24,588-14-7337,M455-2905-8406,2019-04-30,IL,2003-01-20,723-237-0263 ,dwierenga@fasstmail.com,0,6,GK LN,,,LINCOLNSHIRE,IL,60069,42.183107,-87.932507,P00007UWJ1YI,5706,N MELVINA AVE,,,CHICAGO,IL,60646,41.984996,-87.783188,-87.783188  
GM30150,ZOY7706,TU5287490,A-2017-JI750,3,,1,131673.5,2017-11-15 00:00:00.0,2017-11-24 00:00:00.0,0,1,41.79291088,-87.74207734,19150.00,1,ZOY7706,2016-01-17,2017-01-16,2011,Ford,Explorer,DPBV335,Med Dk Blue,123960.0,0,Ross,Lanham,M,1946-06-24,453-59-6009,J229-6330-4756,2020-05-23,IL,2011-09-04,261-937-0164 ,rlanham@mailjeep.com,0,890,GARFIELD AVE,,,LIBERTYVILLE,IL,60048,42.274263,-87.958595,P00007UWBSSV,38930,N DEEP LAKE RD,,,LAKE VILLA,IL,60046,42.428792,-88.062299,-88.062299  
IA53125,GPY6080,YY1590110,A-2018-HK543,1,,3,98440.5,2018-10-08 00:00:00.0,2018-10-15 00:00:00.0,0,1,41.89674551,-87.63702944,3346.50,0,GPY6080,2017-10-15,2018-10-15,2009,Chevrolet,Malibu,KOSN169,Silver,93090.0,1,Pasquale,Kyser,M,1958-01-25,380-14-2452,J631-1817-6085,2019-05-10,IL,2014-09-02,245-445-0782 ,pkyser@mooosend.com,0,2100,KENILWORTH AVE,,,BERWYN,IL,60402,41.852147,-87.796237,P00007UWKR2S,1707,EXECUTIVE LN,,,GLENVIEW,IL,60026,42.085653,-87.844632,-87.844632  
IA59125,QRG2235,RX5692500,A-2018-MS943,3,,3,215608.0,2018-08-20 00:00:00.0,2018-08-30 00:00:00.0,1,1,41.68539921,-87.61124747,18457.50,0,QRG2235,2017-07-22,2018-07-22,2008,Ford,Escape,DPEW173,Silver,214908.0,0,Carly,Connie,F,1990-05-21,143-69-2285,B762-4511-8016,2021-04-06,IL,2008-03-17,729-658-0192 ,cconnie@beemail.com,0,1864,S NORMAL AVE,,,CHICAGO,IL,60616,41.855752,-87.640158,P00007UWOD8F,5450,N KIMBALL AVE,,,CHICAGO,IL,60625,41.980892,-87.714011,-87.714011  
KA25680,BEM6088,OW2080302,A-2016-HV508,3,,3,147014.6,2016-06-08 00:00:00.0,2016-06-08 00:00:00.0,1,1,41.99701459,-87.81041348,2440.00,0,BEM6088,2015-11-04,2016-11-03,2010,Ford,F-150,IMTR801,White,140040.0,0,Birdie,Conception,F,1961-05-03,068-80-8150,Z821-2071-7003,2021-12-13,IL,2009-04-16,748-957-0876 ,bconception@outloop.com,0,14601,SPAULDING AVE,,,MIDLOTHIAN,IL,60445,41.627531,-87.700427,P00007UTVJQ7,4421,N RACINE AVE,APT,3N,CHICAGO,IL,60640,41.96241,-87.659264,-87.659264  
IJ12612,VAQ3211,RT2089043,A-2016-FA392,1,,1,70340.3,2016-05-27 00:00:00.0,2016-06-03 00:00:00.0,1,2,41.93127854,-87.75737779,33330.00,1,VAQ3211,2015-11-19,2016-11-18,2009,GMC,Terrain,CIVS502,Light Brown,65604.0,1,Jefferson,Weasenforth,M,1951-06-08,009-93-0608,F405-2255-1425,2018-12-28,IL,2013-01-23,232-776-0030 ,jweasenforth@mmail.com,0,6717,S WOOD ST,,,CHICAGO,IL,60636,41.771608,-87.668521,P00007UWQ8B4,1203,SELWYN LN,,,BUFFALO GROVE,IL,60089,42.13267,-87.954087,-87.954087  
HD51513,BIN4596,NU0728235,A-2017-KN723,1,,1,329274.9,2017-06-29 00:00:00.0,2017-07-13 00:00:00.0,1,1,41.84804957,-87.70529466,22440.00,1,BIN4596,2016-08-03,2017-08-03,2001,Dodge,Durango,PNAQ748,Med Dk Blue,319980.0,0,Vincenzo,Heetland,M,2001-06-21,658-35-2831,C455-5339-3911,2019-02-19,IL,2013-03-14,750-206-0029 ,vheetland@husshmail.com,0,5954,W GUNNISON ST,,,CHICAGO,IL,60630,41.968779,-87.778018,P00007UWPVZ0,2309,S STEWART AVE,UNIT,B,CHICAGO,IL,60616,41.850354,-87.636507,-87.636507  
MI10768,AEO9709,UX9767003,A-2017-HP848,3,,1,386204.8,2017-10-28 00:00:00.0,2017-11-07 00:00:00.0,1,1,41.86736269,-87.6392932,30670.00,1,AEO9709,2016-06-23,2017-06-23,1998,Dodge,Charger,KPAX159,Light Brown,384396.0,0,Marcella,Acfalle,F,1974-06-12,791-69-1614,F725-1513-6722,2020-12-09,IL,2015-09-26,746-259-0292 ,macfalle@beemail.com,0,2036,N DOMINICK ST,,,CHICAGO,IL,60614,41.91874,-87.664715,P00007UWO68L,2832,N RACINE AVE,,,CHICAGO,IL,60657,41.933562,-87.659017,-87.659017  
CE71895,IJV1641,QO6393378,A-2017-FR579,1,,1,131464.5,2017-11-27 00:00:00.0,2017-11-29 00:00:00.0,1,2,41.87534439,-87.6633849,22011.00,1,IJV1641,2016-06-12,2017-06-12,2011,Nissan,Rogue,JYKX114,Silver,120192.0,0,Homer,Vorhauer,M,1965-06-14,762-59-8731,E202-1665-7475,2021-02-14,IL,2014-04-21,729-226-0527 ,hvorhauer@mmail.com,0,1719,RALEIGH TRL,,,ROMEOVILLE,IL,60446,41.613577,-88.145129,P00007UTVTXQ,3304,CUYLER AVE,,,BERWYN,IL,60402,41.832233,-87.782133,-87.782133  
KJ87338,HOT6911,SN3900751,A-2017-DX139,1,,3,258212.0,2017-10-17 00:00:00.0,2017-10-28 00:00:00.0,0,1,41.69655382,-87.6090418,3231.50,0,HOT6911,2016-02-22,2017-02-21,2006,Dodge,Charger,OBPK346,Med. Dark Gray,245604.0,0,Valentine,Boock,M,1956-11-20,389-30-7381,I198-4523-8488,2019-11-22,IL,2008-11-10,746-820-0571 ,vboock@beemail.com,0,3051,ELLIOT LN,,,HOMEWOOD,IL,60430,41.553671,-87.693002,P00007UW5NKW,9539,S UTICA AVE,,,EVERGREEN PARK,IL,60805,41.719436,-87.697722,-87.697722  
DI75013,DMN6712,TS9449491,A-2017-GQ426,3,,1,198984.0,2017-04-01 00:00:00.0,2017-04-12 00:00:00.0,0,5,41.94103256,-87.72655279,2010.00,1,DMN6712,2016-11-27,2017-11-27,2007,Honda,CR-V,UKKW557,Black,196908.0,0,Margery,Zapatero,F,2000-11-05,604-34-2217,G564-9268-7032,2020-04-21,IL,2000-03-09,728-869-0921 ,mzapatero@gmxx.com,0,420,W BELMONT AVE,APT,12A,CHICAGO,IL,60657,41.940414,-87.640401,P00007UUX4YG,8834,S ABERDEEN ST,,,CHICAGO,IL,60620,41.733108,-87.65118,-87.65118   
IE90240,YSQ1523,SZ2214104,A-2018-HD175,4,,3,146934.5,2018-11-06 00:00:00.0,2018-11-06 00:00:00.0,1,1,41.96803936,-87.74028389,1020.00,0,YSQ1523,2017-01-07,2018-01-07,2011,Toyota,Highlander,UDWV868,Silver,142200.0,0,Esther,Maryott,F,1974-07-15,315-70-9385,A555-7075-3286,2020-09-13,IL,2017-09-03,729-772-0351 ,emaryott@inboux.com,0,301,W ERIE ST,,,CHICAGO,IL,60654,41.893733,-87.635873,P00007UWRI6F,14212,BRIGHTON CT,,,ORLAND PARK,IL,60462,41.632793,-87.820244,-87.820244  
BE01139,UCG4504,RY4686253,A-2018-ZQ787,5,,3,210110.4,2018-02-08 00:00:00.0,2018-02-14 00:00:00.0,0,1,41.74351584,-87.65855367,2060.00,0,UCG4504,2017-05-10,2018-05-10,2008,Dodge,Ram,UUGY799,Silver,205320.0,0,Cristina,Wormely,F,1999-06-08,025-40-7679,I357-7703-4477,2020-10-09,IL,1999-09-09,826-388-0662 ,cwormely@inboux.com,0,415,E PROSPECT AVE,,,MOUNT PROSPECT,IL,60056,42.059658,-87.930163,P00007UWBTYL,1826,WALNUT ST,,,WAUKEGAN,IL,60087,42.385759,-87.84329,-87.84329   
GH07369,HMG5307,OT0463847,A-2018-ED838,1,,3,130550.1,2018-03-31 00:00:00.0,2018-04-06 00:00:00.0,0,1,41.82336424,-87.67418596,2700.00,0,EBG7180,2017-11-05,2018-11-05,2013,Toyota,Tundra,VFDV086,Med Dk Blue,117048.0,0,Clark,Nunally,M,1959-11-19,161-45-3567,T787-7281-6561,2021-04-03,IL,2000-04-05,245-841-0534 ,cnunally@life.com,0,38164,N NEW YORK AVE,,,BEACH PARK,IL,60087,42.416119,-87.850517,P00007UWJDAQ,1512,N CEDAR LAKE RD,,,LAKE VILLA,IL,60046,42.386888,-88.093146,-88.093146  
FH89848,LKU4949,TO6968240,A-2017-JY910,5,,3,178289.7,2017-06-06 00:00:00.0,2017-06-17 00:00:00.0,0,1,41.83804345,-87.72574496,2967.00,0,LKU4949,2016-05-13,2017-05-13,2009,Toyota,Highlander,ZZNM057,Med Red,165540.0,0,Lona,Inthisone,F,1968-10-08,615-02-6017,D760-7141-5773,2020-03-11,IL,2013-08-19,241-856-0642 ,linthisone@ggmail.com,1,1459,BERKLEY CT,,,DEERFIELD,IL,60015,42.178422,-87.861797,P00007USZ9L7,3916,SUNSET AVE,,,MARKHAM,IL,60428,41.597581,-87.712766,-87.712766  
JH12836,WNV1383,TQ8626006,A-2016-XV991,2,,3,52294.1,2016-03-22 00:00:00.0,2016-03-24 00:00:00.0,0,1,41.87073773,-87.72041743,2590.00,0,WNV1383,2015-09-20,2016-09-19,2014,Ford,F-150,UKLC761,Silver,47592.0,0,Rebecca,Deiser,F,1994-10-11,515-65-5023,D354-3676-1265,2021-07-11,IL,2011-06-16,241-654-0508 ,rdeiser@outloop.com,0,200,REDWOOD AVE,,,ELK GROVE VILLAGE,IL,60007,42.018382,-87.974756,P00007USXM2C,312,HIGHMOOR DR,,,ROUND LAKE PARK,IL,60073,42.354219,-88.079054,-88.079054  
EJ05469,AJK6119,QZ2578445,A-2018-DD905,3,,3,335121.0,2018-01-01 00:00:00.0,2018-01-02 00:00:00.0,0,2,41.79330455,-87.72432934,2550.00,0,AJK6119,2017-05-25,2018-05-25,2004,Chevrolet,Equinox,MECX864,Light Brown,323124.0,0,Sasha,Raiola,F,1988-11-14,678-56-3687,G712-2998-2316,2021-09-06,IL,2001-11-17,728-456-0631 ,sraiola@yahoot.com,1,5919,S PRINCETON AVE,,,CHICAGO,IL,60621,41.786627,-87.632437,P00007UWP3DP,811,SUPERIOR AVE,,,CALUMET CITY,IL,60409,41.610383,-87.544004,-87.544004  
HE02645,ZVJ5760,NN5305158,A-2018-IS958,5,,1,199785.6,2018-05-21 00:00:00.0,2018-06-01 00:00:00.0,1,2,41.95029931,-87.72625431,21530.00,1,DGX1009,2017-04-17,2018-04-17,2000,Ford,Mustang,HITM816,Med. Dark Gray,191700.0,1,Gail,Oladapo,M,1985-03-13,210-41-3441,N456-9159-3255,2018-06-06,IL,2011-07-24,735-876-0388 ,goladapo@zohoo.com,0,12100,S UNION AVE,,,CHICAGO,IL,60628,41.674025,-87.639517,P00007UWPRO1,7642,S PEORIA ST,,,CHICAGO,IL,60620,41.754754,-87.646924,-87.646924  
FB28684,GHI9869,NP4752687,A-2016-SO646,1,,1,119953.7,2016-04-14 00:00:00.0,2016-04-24 00:00:00.0,1,1,41.8366502,-87.6558393,29960.00,1,GHI9869,2015-11-22,2016-11-21,2011,Toyota,Corolla,HSTE282,Med. Dark Gray,107940.0,0,Sherman,Syrek,M,1947-02-03,314-78-0483,L357-8882-1074,2019-06-25,IL,2014-02-21,745-404-0857 ,ssyrek@freshmaail.com,0,16945,S CALLIE DR,,,PLAINFIELD,IL,60586,41.573907,-88.234875,P00007UW6HVI,3643,W 84TH PL,,,CHICAGO,IL,60652,41.739304,-87.713669,-87.713669  
CB56189,CVV6321,NZ7127290,A-2016-LV599,2,,3,119978.3,2016-11-12 00:00:00.0,2016-11-12 00:00:00.0,0,1,41.87641197,-87.65685532,2420.00,0,CVV6321,2015-04-10,2016-04-09,2011,Volkswagen,Jetta,MXMH342,Med Dk Blue,105120.0,0,Tamra,Wyka,F,1943-11-23,313-72-0068,Z701-5749-3059,2020-10-13,IL,2009-09-16,741-631-0951 ,twyka@outloop.com,1,1352,W 110TH ST,,,CHICAGO,IL,60643,41.694263,-87.656692,P00007UUSFEB,5444,S NOTTINGHAM AVE,,,CHICAGO,IL,60638,41.792679,-87.799366,-87.799366  
IA69355,XNM4053,WN9680094,A-2016-NB761,3,,1,287762.9,2016-12-30 00:00:00.0,2017-01-13 00:00:00.0,1,1,41.75877663,-87.59553081,31980.00,1,XNM4053,2015-11-18,2016-11-17,2003,Jeep,Compass,ZYFE566,Med Dk Blue,274404.0,0,Leanne,Palazola,F,1960-02-20,388-96-7324,C802-5924-9709,2018-08-11,IL,2007-06-06,357-615-0884 ,lpalazola@freshmaail.com,0,1224,W VAN BUREN ST,APT,210,CHICAGO,IL,60607,41.87684,-87.658297,P00007UUBASZ,30W152,CLAYMORE LN,,,NAPERVILLE,IL,60563,41.793003,-88.209321,-88.209321  
FK47562,XAF8141,RN0805178,A-2017-GS526,2,,3,302054.1,2017-03-24 00:00:00.0,2017-04-05 00:00:00.0,0,2,41.74250705,-87.56959648,1500.00,0,XAF8141,2016-05-25,2017-05-25,2004,Toyota,Rav-4,JZMW137,Silver,294372.0,0,Louis,Sigala,M,1946-05-15,068-24-2475,C217-8157-1678,2020-05-09,IL,2004-10-18,350-214-0777 ,lsigala@zohoo.com,0,15750,RIDGE POINT ST,,,LOCKPORT,IL,60441,41.561189,-87.999149,P00007UW5R6E,338,S EDGEWOOD AVE,,,LOMBARD,IL,60148,41.880625,-88.004066,-88.004066  
LB95860,OJV7300,XQ5157211,A-2017-YI956,2,,3,153700.1,2017-09-16 00:00:00.0,2017-09-26 00:00:00.0,0,1,41.96860115,-87.70405343,1680.00,0,OJV7300,2016-08-04,2017-08-04,2009,Jeep,Grand Cherokee,RFIT318,Light Brown,148896.0,0,Tawana,Mccloe,F,1998-01-20,038-50-4645,O111-8568-5224,2020-06-19,IL,2014-01-25,247-321-0063 ,tmccloe@mmail.com,0,4721,N MALDEN ST,APT,1N,CHICAGO,IL,60640,41.967868,-87.662354,P00007UUR0N1,625,W BERKLEY LN,,,HOFFMAN ESTATES,IL,60169,42.042033,-88.095166,-88.095166  
FJ70674,QYR3008,UP0205774,A-2017-UM766,1,,1,114307.8,2017-07-07 00:00:00.0,2017-07-09 00:00:00.0,1,1,41.77863843,-87.73380828,30015.00,1,QYR3008,2016-04-10,2017-04-10,2011,Honda,CR-V,JXCH025,Med. Dark Gray,111996.0,0,Jessie,Nesvig,M,1987-02-03,281-35-1412,G530-8091-9904,2018-01-20,IL,2017-01-15,748-735-0408 ,jnesvig@zohoo.com,0,6655,172ND ST,APT,2C,TINLEY PARK,IL,60477,41.578775,-87.781464,P00007UU06IF,2151,W 22ND PL,,,CHICAGO,IL,60608,41.850994,-87.680262,-87.680262  
ED11393,UBR3756,TU2525695,A-2016-TV937,3,,3,186150.9,2016-05-02 00:00:00.0,2016-05-09 00:00:00.0,1,1,41.66334431,-87.62197855,1030.00,0,UBR3756,2015-11-25,2016-11-24,2008,Cadillac,XT5,RUCD920,Med. Dark Gray,175200.0,0,Roxanna,Sipowicz,F,1991-01-15,540-15-0660,T272-3241-6618,2021-04-09,IL,2006-09-07,723-387-0557 ,rsipowicz@mooosend.com,0,606,N SPRINGFIELD AVE,,,CHICAGO,IL,60624,41.892063,-87.723877,P00007UWPGKS,3107,S CANAL ST,,,CHICAGO,IL,60616,41.837919,-87.637545,-87.637545  
EJ46742,QPM9215,SV7677200,A-2016-XV192,3,,3,145273.3,2016-04-26 00:00:00.0,2016-05-08 00:00:00.0,0,1,41.74186459,-87.73966907,2725.50,0,QPM9215,2015-06-22,2016-06-21,2009,BMW,X5,JXDB419,Silver,132636.0,0,Ione,Rakich,F,1951-11-19,129-40-6267,L223-4092-5269,2021-02-03,IL,2015-10-07,243-940-0183 ,irakich@mooosend.com,0,110,48TH AVE,,,BELLWOOD,IL,60104,41.890157,-87.892371,P00007UTC8VO,12735,S JUSTINE ST,,,CALUMET PARK,IL,60827,41.661422,-87.659274,-87.659274  
AK44043,DLT8828,QR3358683,A-2017-KE174,1,,3,157835.7,2017-07-25 00:00:00.0,2017-08-07 00:00:00.0,0,1,41.92933201,-87.71237288,16040.00,0,DLT8828,2016-04-06,2017-04-06,2010,Nissan,Rogue,MFBZ872,Silver,147276.0,0,Emma,Lich,F,1972-03-07,435-90-2487,W878-6460-9807,2018-07-25,IL,2016-10-13,723-394-0355 ,elich@freshmaail.com,0,6438,N CENTRAL AVE,,,CHICAGO,IL,60646,41.998564,-87.763717,P00007UWFYWX,474,N LAKE SHORE DR,APT,PS148,CHICAGO,IL,60611,41.89077,-87.61482,-87.61482   
AK75328,ULA5646,RR9824821,A-2018-AN903,5,,4,122705.0,2018-12-03 00:00:00.0,2018-12-03 00:00:00.0,1,1,41.798054,-87.70353796,37380.00,1,ULA5646,2017-05-19,2018-05-19,2012,Kia,Soul,MFVC176,Light Brown,115848.0,0,Alyssa,Zamiska,F,1957-01-27,079-42-4152,J797-1973-6641,2020-11-18,IL,2000-05-24,842-537-0884 ,azamiska@inboux.com,0,6610,W IRVING PARK RD,,,CHICAGO,IL,60634,41.953158,-87.792779,P00007UUOJGA,2632,OAKLAND AVE,,,WAUKEGAN,IL,60085,42.372345,-87.867066,-87.867066  
FM48658,UBZ4902,UO0416934,A-2018-DO700,2,,3,124151.5,2018-06-20 00:00:00.0,2018-06-28 00:00:00.0,1,2,41.75306195,-87.59948303,2090.00,0,UBZ4902,2017-11-26,2018-11-26,2012,Jeep,Compass,FGFF038,White,120012.0,0,Adelina,Vespo,F,1968-08-03,774-69-0726,R907-3299-3056,2020-02-17,IL,2012-03-23,823-300-0241 ,avespo@mailjeep.com,0,5814,S KEDZIE AVE,,,CHICAGO,IL,60629,41.78735,-87.703726,P00007UWPSPO,1145,BRIARWOOD LN,,,NORTHBROOK,IL,60062,42.131265,-87.835971,-87.835971  
FM16034,SYT8208,XW7156399,A-2017-GZ877,1,,3,22756.4,2017-12-06 00:00:00.0,2017-12-11 00:00:00.0,0,1,41.93977619,-87.63865432,2970.00,0,SYT8208,2016-09-02,2017-09-02,2016,Ford,F-150,NVXD290,Black,18348.0,0,Johnnie,Pastena,M,1996-12-24,251-59-5179,J622-9659-7632,2019-09-16,IL,2002-07-20,748-427-0249 ,jpastena@lightemail.com,0,14747,S LA GRANGE RD,,,ORLAND PARK,IL,60462,41.621888,-87.85289,P00007UWLNHE,6241,FORESTVIEW DR,,,OAK FOREST,IL,60452,41.615739,-87.77309,-87.77309   
JG10354,XDW3629,ZX8265963,A-2018-JE376,4,,3,209957.6,2018-02-04 00:00:00.0,2018-02-12 00:00:00.0,0,2,41.82361373,-87.62571011,1670.00,0,XDW3629,2017-06-26,2018-06-26,2008,Acura,MDX,RABG364,Light Brown,206772.0,0,Tammi,Savic,F,1964-01-29,513-31-6422,E641-9610-4878,2019-03-14,IL,2001-10-03,739-376-0183 ,tsavic@mmail.com,0,1803,S 55TH CT,,,CICERO,IL,60804,41.856254,-87.762472,P00007UWGP70,11138,S WALLACE ST,,,CHICAGO,IL,60628,41.691227,-87.637841,-87.637841  
BE37991,BVX5673,RX2128464,A-2016-FO880,5,,3,382844.8,2016-09-15 00:00:00.0,2016-09-26 00:00:00.0,0,1,41.85287759,-87.61380888,1230.00,0,BVX5673,2015-02-16,2016-02-16,1998,Honda,Odyssey,FFUV807,Med Red,373680.0,0,Lindsay,Seen,F,1977-10-04,513-07-9135,S110-7727-9341,2020-09-30,IL,2009-01-08,238-470-0457 ,lseen@inboux.com,0,505,W SCOTT ST,,,CHICAGO,IL,60610,41.904388,-87.642655,P00007UWNJQU,81,CHESTNUT TER,,,BUFFALO GROVE,IL,60089,42.190891,-87.960513,-87.960513  
ML12158,YGR5362,QU8528569,A-2018-RB437,1,,1,422792.1,2018-06-10 00:00:00.0,2018-06-11 00:00:00.0,0,1,41.78693165,-87.64511245,34160.00,1,ILE5845,2017-03-02,2018-03-02,1997,Ford,Expedition,EWSQ053,Silver,413028.0,0,Elise,Ismail,F,1945-04-19,388-22-4036,Y126-3773-8591,2020-10-05,IL,2004-03-04,238-490-0975 ,eismail@freshmaail.com,0,816,N SLEIGHT ST,,,NAPERVILLE,IL,60563,41.784672,-88.139477,P00007UU8N0N,40,HAVERSHAM LN,,,NORTH BARRINGTON,IL,60010,42.215045,-88.124408,-88.124408  
ME64244,ZDX5513,TU9017020,A-2017-XY722,3,,3,259674.7,2017-02-25 00:00:00.0,2017-03-03 00:00:00.0,0,1,41.77113275,-87.57169163,2560.00,0,ZDX5513,2016-07-18,2017-07-18,2003,Toyota,Rav-4,EEAM991,Light Brown,256392.0,0,Rachelle,Divver,F,1978-04-13,153-53-8599,I591-4660-6828,2019-06-04,IL,2001-10-25,741-748-0622 ,rdivver@mmail.com,0,2134,W 64TH ST,,,CHICAGO,IL,60636,41.778137,-87.678078,P00007UWQ6NW,8812,S BISHOP ST,,,CHICAGO,IL,60620,41.73361,-87.659711,-87.659711  
